"SkillName","NormalizedName","NameSource","RootPath","HasSkill","SkillPath","SkillSha256","HasManifest","ManifestPath","ManifestSha256","ManifestValid","ManifestNamePresent","ManifestError","AuditStatus"
"remix-thinking","remix-thinking","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\remix-thinking","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\remix-thinking\SKILL.md","2EC573F5F1171B9FE5EEA31D934AA06BA673F8DDB083C813AF34FF7572C34CFD","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\remix-thinking\manifest.json","1ECF5CAB04531CFFAFD7A37CE6FDD4BCB40719A3A2D11179312AF40E5E7366B9","True","True","","COMPLETE_CANDIDATE"
"remote-leadership","remote-leadership","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\remote-leadership","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\remote-leadership\SKILL.md","AB85A9740845AE175823BE79D791F5261144CB69AC50BF649BD8F07552724207","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\remote-leadership\manifest.json","0BDDD0041919BD5CE9AFBD864BBF0C6B29E1ED8EA02DCA02E1F6EBB57EEEE567","True","True","","COMPLETE_CANDIDATE"
"remote-team-communication","remote-team-communication","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\remote-team-communication","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\remote-team-communication\SKILL.md","B0A84E7CED1EB892BBC7CD451804A12CF37DFCD2B21A7618C6DC0ED5E27DC4F0","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\remote-team-communication\manifest.json","DD25044A5C995FFC7D8F5328A56CC7556BB4EE7566AD2676EEC81C569C662C9C","True","True","","COMPLETE_CANDIDATE"
"remote-work-coordination","remote-work-coordination","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\remote-work-coordination","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\remote-work-coordination\SKILL.md","C16DF57A6E1C290ED1E9A5CF9A4FCC71257CFFA53AD87A21B12C7FBAD8B55E5B","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\remote-work-coordination\manifest.json","00EFF790C73709CB0CB9AEE21204B89827449EE5ADA491B6748755FC880346F3","True","True","","COMPLETE_CANDIDATE"
"report-writing","report-writing","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\report-writing","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\report-writing\SKILL.md","6B51517EE43C38A7BF730B82068756F086207440DEFC815A02385917EDDC3EAC","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\report-writing\manifest.json","9719771BC86463B7AD8F47C97D31976E09A2721598AED4823BB183BFA13B9507","True","True","","COMPLETE_CANDIDATE"
"reputation-conscious-steward","reputation-conscious-steward","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\reputation-conscious-steward","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\reputation-conscious-steward\SKILL.md","0609D98C12E4B06094C332176C5B67EDED40B62BC17E78B9F2BBE21D8252190B","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\reputation-conscious-steward\manifest.json","1E2855E87A7C952FC6FC0A9CF4CB5D47B4B7D3534BEFE976AC52CF925A689BE9","True","True","","COMPLETE_CANDIDATE"
"requirements-management","requirements-management","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\requirements-management","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\requirements-management\SKILL.md","7A12FA114F39308D17A8B5B47EE06729CEB16540A425A44BE227C0F286417D6D","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\requirements-management\manifest.json","662E806FB2676C3F1D3BA86FA1A50DDECFF3561ED9F3BED65EDD109A3D21E90D","True","True","","COMPLETE_CANDIDATE"
"research-query-design","research-query-design","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\research-query-design","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\research-query-design\SKILL.md","231A0F617138903B6E3A7A1DACF8F1C8D28BD9118D39DF4CFA357AF23B0854B5","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\research-query-design\manifest.json","E3DD18A8AB13684104975F8A3A638CE0615A2E1F35688A077F2687EB297EE7B4","True","True","","COMPLETE_CANDIDATE"
"reservation-value-definition","reservation-value-definition","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\reservation-value-definition","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\reservation-value-definition\SKILL.md","CCC5B8CFE9E399808FC5FA57C845085E2B3126B4617333BB794EF90898952C80","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\reservation-value-definition\manifest.json","84F30FBA86F2BFD151AFD488773069C2326E2396FC4119587522CCA85D02EAE4","True","True","","COMPLETE_CANDIDATE"
"resilient-founder","resilient-founder","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\resilient-founder","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\resilient-founder\SKILL.md","92283324C1109F16863DAAF98E34FA8FCD0B0EDE9477331C90E680932423824B","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\resilient-founder\manifest.json","88B6A786144673D4B31D9BF7D016D86A4C0DE10334555A4FDB0B09A36F134C3C","True","True","","COMPLETE_CANDIDATE"
"resource-allocation-thinking","resource-allocation-thinking","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\resource-allocation-thinking","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\resource-allocation-thinking\SKILL.md","85644EB0AD1A2E431081EBFB3B72A33E4AD3C8851497E5497D67DBE76CC4B4F9","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\resource-allocation-thinking\manifest.json","CF15F35F047936912C24035618490AC4BD6B594506A8801C917AABF77214ED2E","True","True","","COMPLETE_CANDIDATE"
"resourceful-problem-solver","resourceful-problem-solver","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\resourceful-problem-solver","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\resourceful-problem-solver\SKILL.md","AF6E5C699C29E58A79506B1693EA2A86652466D74A445CD29BCD22CE6021ACA0","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\resourceful-problem-solver\manifest.json","8B0FC0A70FF2D73D473A8975C177EEDB64CCD38EDAD9B4557B8918867E6A6597","True","True","","COMPLETE_CANDIDATE"
"resource-planning","resource-planning","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\resource-planning","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\resource-planning\SKILL.md","91946D2961AD60C2AD62DDA25979D6D963B73564A299434B62E8C1EC99FBD34B","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\resource-planning\manifest.json","04819E08F2B5A48795CD9465F596F35BEEE178A1E920C63637A9261662CF4D34","True","True","","COMPLETE_CANDIDATE"
"resource-stewardship","resource-stewardship","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\resource-stewardship","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\resource-stewardship\SKILL.md","A9EA206D187E4A31DCE3441E07644E91FC5B0DA94212FFAEB6D9258CF3A73455","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\resource-stewardship\manifest.json","6B812D30EA72EF3A60719E98FBB4D5B0D42AB03B86756DBE611644665A0076E6","True","True","","COMPLETE_CANDIDATE"
"rest-api-design","rest-api-design","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\rest-api-design","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\rest-api-design\SKILL.md","99217E069F453EAAD501B8E609202580B1E661EF89B83A500748C063ED9337D1","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\rest-api-design\manifest.json","883F405344317AE9602332EA73B134ABC1F6519BBEF42161F8A72BD88F4EE5A7","True","True","","COMPLETE_CANDIDATE"
"retention-analysis","retention-analysis","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\retention-analysis","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\retention-analysis\SKILL.md","BBD1456EC349A79A980D94E9C7E42D5B29EF69BEB236B70E5844DB8847CF1B19","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\retention-analysis\manifest.json","A25B12607B4B17B1EA2075573FE9345999FEFE85A0FAAAC04A9CDA2D3740C27F","True","True","","COMPLETE_CANDIDATE"
"retrieval-augmented-generation","retrieval-augmented-generation","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\retrieval-augmented-generation","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\retrieval-augmented-generation\SKILL.md","D0F2D47DBE4D93455A8358904CF22F0C74CFE9F84A51662911C400E8450D90EE","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\retrieval-augmented-generation\manifest.json","6D547216FAB0E5F2A9CE5C5E2F7013F6497F3BF3C05DACD09899C15F19B194EB","True","True","","COMPLETE_CANDIDATE"
"retrospective-facilitation","retrospective-facilitation","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\retrospective-facilitation","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\retrospective-facilitation\SKILL.md","4161E2B111E81F40389A3300CDEFCF3FAEA15AB840B58AB551989411AF161AE8","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\retrospective-facilitation\manifest.json","FDB66B2705FB3FE1F749D8BEEBC263F3EC62C19CF0EFB3E3B3DEBBCCC3EE88FC","True","True","","COMPLETE_CANDIDATE"
"revenue-analysis","revenue-analysis","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\revenue-analysis","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\revenue-analysis\SKILL.md","085B70FFE739A757C61EAA7B621C150F28AA42A0EDABC3115D6E1A90DBFDECDB","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\revenue-analysis\manifest.json","0E17BFD2DDFEC78AA5A91C4F549E905CFBF70C1AD92C12B8EF6C38923B68A8C5","True","True","","COMPLETE_CANDIDATE"
"revenue-operations-manager","revenue-operations-manager","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\revenue-operations-manager","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\revenue-operations-manager\SKILL.md","2E13148F097C5300C10E28C3D24C59EBFC702171CA1201CBFF2D9854DF2FDF96","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\revenue-operations-manager\manifest.json","BA8BE83C516F6AE20048C9BEBB30926C7B98C7117B28FA50241DCB680852775A","True","True","","COMPLETE_CANDIDATE"
"reversible-decision-making","reversible-decision-making","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\reversible-decision-making","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\reversible-decision-making\SKILL.md","569EAF52B4DB4D9752C2EC3F2251C0CFDA064EAFA9B76AAD231CC6414B61D1C9","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\reversible-decision-making\manifest.json","54EC75D34359B827F64B5920C4D96B217A8CF6FCAEDE4CD3368B2AB39F8630C6","True","True","","COMPLETE_CANDIDATE"
"revit-bim-modeling","revit-bim-modeling","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\revit-bim-modeling","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\revit-bim-modeling\SKILL.md","35D21DC27C5932BA371F9E3615B544B75305B7BD58A184702E1A84B574860F13","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\revit-bim-modeling\manifest.json","F020671692D827A5D36444FC7AE39C65B45AD047067D0FFF4D9B43A15FBB6021","True","True","","COMPLETE_CANDIDATE"
"risk-analysis","risk-analysis","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\risk-analysis","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\risk-analysis\SKILL.md","3131B5B166F468046375768DB4D809FD24A501860DBCE999E74FE7D21796660E","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\risk-analysis\manifest.json","752D5358FED547F5F4C0C7068F30ADBD86C2DBA0D0890107011FD3F5DB0F1392","True","True","","COMPLETE_CANDIDATE"
"risk-analyst","risk-analyst","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\risk-analyst","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\risk-analyst\SKILL.md","1D9DEBDC0215ABBCADD49BFADF04845043F859A5A77EC5A5992AA43D31A09FAE","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\risk-analyst\manifest.json","FF3D2951221749179F73D19D2E17EAF3623CE31D5610F074D37F9852E25FA089","True","True","","COMPLETE_CANDIDATE"
"risk-aware-adventurer","risk-aware-adventurer","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\risk-aware-adventurer","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\risk-aware-adventurer\SKILL.md","EE871AE825508793B83049B4A210B7A5FEF2C127146F8F5BA05DCA03E5838B91","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\risk-aware-adventurer\manifest.json","C2D595CD717718EB2DE88676251E06251AFF475B5F1EBA35C6B710B1204ABC2E","True","True","","COMPLETE_CANDIDATE"
"risk-register-management","risk-register-management","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\risk-register-management","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\risk-register-management\SKILL.md","373B161DFC059A22D9882D7CEEB943499C4ED735F3C0FBBA1DE91E4A71077985","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\risk-register-management\manifest.json","210D356D39ADBD45BD38F77CF34DD38D5C3F2898B5FA5FA7C0579FA36695E32A","True","True","","COMPLETE_CANDIDATE"
"risk-reward-reasoning","risk-reward-reasoning","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\risk-reward-reasoning","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\risk-reward-reasoning\SKILL.md","5C57CB6708EDACF1246F7EAD1444E9E913C17220157E4DA76C416A8F2D221532","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\risk-reward-reasoning\manifest.json","768A8160E712E56F97088D10FCB050E4F2B77C3874936FBA1D4D74FB9764E7FE","True","True","","COMPLETE_CANDIDATE"
"roadmap-development","roadmap-development","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\roadmap-development","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\roadmap-development\SKILL.md","3F0D4B787D5273675E37379FCBCF5959E8710F1C243CB22543421C638E4D5805","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\roadmap-development\manifest.json","4CF8576A2B3B53D11E127DE8A8C72EA1F1970ED9650AD87B766D2C0F720E471D","True","True","","COMPLETE_CANDIDATE"
"robotics-software-engineer","robotics-software-engineer","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\robotics-software-engineer","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\robotics-software-engineer\SKILL.md","59EBD99321A8CF973F116A1FC240D0B92222D23F5B4B3259CC6C7047116DCE40","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\robotics-software-engineer\manifest.json","4816AEBDA995B6789FAB3909E345FF0AA80DDA7CD36262C03B4585D2635A26D7","True","True","","COMPLETE_CANDIDATE"
"rollout-management","rollout-management","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\rollout-management","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\rollout-management\SKILL.md","84E74B7FE17F6B196CEA269E8AAE4E465406471C4FB94F1B57A0845FF6067A7F","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\rollout-management\manifest.json","A069DF31D3356A22B71348706A6352C3576BFBBB1417500424176005768EE58E","True","True","","COMPLETE_CANDIDATE"
"root-cause-analysis","root-cause-analysis","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\root-cause-analysis","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\root-cause-analysis\SKILL.md","40AA357B1F919C14B12BBF07D7D6E0B7A89BDFCF28E3C001E714157EE805FA8E","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\root-cause-analysis\manifest.json","CDB2BC129F0CBCBC92BDFC86B70EE2BEF1B1CAC9A2D14787D1D343ADF972BF39","True","True","","COMPLETE_CANDIDATE"
"root-cause-reasoning","root-cause-reasoning","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\root-cause-reasoning","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\root-cause-reasoning\SKILL.md","ED87D3ACC8529DCD3C61095137CED85A92090541A1A786A65B35E7E13F4CE9C0","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\root-cause-reasoning\manifest.json","EE556AF57DB580063FBF5CA925CAD0A52C10223A92909FD63830355039C33845","True","True","","COMPLETE_CANDIDATE"
"r-programming","r-programming","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\r-programming","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\r-programming\SKILL.md","192999C9F33AF78B81F4406B62905604F18A2A89F1A501882A6B05A544FD3170","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\r-programming\manifest.json","537B73807056A9F88256719E65577F3FC7D8C40CB3BE4268BAC0486CDE605CED","True","True","","COMPLETE_CANDIDATE"
"ruby-programming","ruby-programming","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\ruby-programming","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\ruby-programming\SKILL.md","CA34AA1A71173DA46E21E2DAAA7B85F5506E8A8119293557E33A578EC027F721","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\ruby-programming\manifest.json","2AD3F97F25C4BB4740798EB2CB08BBB6B028C29595CD3724135324A81664F312","True","True","","COMPLETE_CANDIDATE"
"rule-based-reasoning","rule-based-reasoning","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\rule-based-reasoning","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\rule-based-reasoning\SKILL.md","BBDB3D34A0E5B61BBDFA5341F15110502613C4849341B49A4C997638AD1CCA0A","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\rule-based-reasoning\manifest.json","1CE006F18989F4A021F3E10A4E13C73A463CF4E0CABE3D66C077AB68C866A7FA","True","True","","COMPLETE_CANDIDATE"
"rule-breaking-innovator","rule-breaking-innovator","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\rule-breaking-innovator","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\rule-breaking-innovator\SKILL.md","EECCB324BBB9FB4C8DE121499D9FBEE7C8E11D9FE73C2A4BD8D098EE9FE3A64B","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\rule-breaking-innovator\manifest.json","7FAF2BDB167DA8265B89B49C82F9E3E9DC42DA6C2E301EA3CB47C4712DFE5ADF","True","True","","COMPLETE_CANDIDATE"
"rust-programming","rust-programming","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\rust-programming","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\rust-programming\SKILL.md","301BFDCD6EF2C186B79ABC3AD24BC5B7AF40D92A5A6CD54549C16EA24B7CB0B4","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\rust-programming\manifest.json","67E1AB6F82F74E7CA08419CB6664A44DEB87AA8C031E24C22D8D0045C3B14BDC","True","True","","COMPLETE_CANDIDATE"
